295.26	248.84	295.36	248.81	295.76	247.79	295.81	247.79	295.76	247.68	
298.66	249.98	298.76	249.96	299.16	248.93	299.21	248.94	299.15	248.82	
301.92	251.46	302.02	251.44	302.26	250.73	302.50	250.38	302.43	250.26	
305.19	252.94	305.29	252.91	305.37	252.52	305.78	251.83	305.71	251.71	
308.45	254.42	308.56	254.39	308.48	254.32	309.06	253.28	308.99	253.16	
311.43	256.41	311.53	256.39	311.45	256.32	312.04	255.28	311.97	255.15	
314.40	258.41	314.51	258.39	314.43	258.32	315.02	257.28	314.95	257.15	
317.38	260.41	317.48	260.39	317.41	260.32	318.00	259.28	317.92	259.15	
320.44	262.27	320.55	262.25	320.48	262.18	321.06	261.15	320.98	261.02	
323.51	264.12	323.62	264.10	323.55	264.03	324.13	263.02	324.04	262.89	
326.57	265.98	326.69	265.96	326.62	265.89	327.19	264.89	327.10	264.76	
329.80	267.54	329.91	267.52	329.84	267.45	330.41	266.46	330.32	266.33	
333.03	269.10	333.14	269.09	333.07	269.02	333.64	268.04	333.54	267.90	
336.25	270.67	336.37	270.65	336.30	270.58	336.87	269.61	336.76	269.47	
339.47	272.23	339.59	272.22	339.53	272.15	340.10	271.17	339.99	271.03	
342.70	273.80	342.81	273.78	342.75	273.72	343.33	272.73	343.21	272.59	
345.92	275.37	346.04	275.35	345.98	275.29	346.56	274.30	346.44	274.15	
348.78	277.53	349.13	277.16	349.08	277.09	349.45	276.42	349.33	276.27	
351.64	279.68	352.23	278.96	352.17	278.90	352.34	278.54	352.22	278.39	
354.50	281.84	355.33	280.77	355.27	280.71	355.24	280.66	355.11	280.51	
357.21	284.19	358.05	283.10	358.00	283.04	357.97	282.99	357.84	282.83	
359.92	286.53	360.78	285.43	360.73	285.37	360.70	285.32	360.56	285.16	
362.63	288.87	363.51	287.76	363.46	287.70	363.42	287.65	363.29	287.49	
365.24	291.34	366.12	290.21	366.07	290.16	366.04	290.11	365.90	289.94	
367.84	293.80	368.73	292.67	368.68	292.61	368.65	292.57	368.51	292.40	
370.44	296.26	371.34	295.12	371.30	295.07	371.27	295.03	371.12	294.86	
373.02	298.76	373.92	297.61	373.88	297.56	373.85	297.51	373.70	297.34	
375.59	301.25	376.51	300.10	376.46	300.05	376.44	300.00	376.29	299.83	
378.17	303.74	379.09	302.58	379.05	302.53	379.02	302.49	378.87	302.31	
380.63	306.34	381.55	305.20	381.50	305.15	381.48	305.11	381.32	304.93	
383.09	308.95	384.00	307.81	383.96	307.76	383.94	307.72	383.78	307.54	
385.56	311.55	386.46	310.42	386.42	310.37	386.39	310.34	386.23	310.15	
