320.50	213.56	320.69	213.54	320.57	213.53	320.57	213.53	320.57	213.53	
324.28	214.30	324.48	214.28	324.34	214.27	324.34	214.27	324.34	214.27	
328.05	215.10	328.26	215.07	328.10	215.07	328.10	215.07	328.10	215.07	
331.72	216.29	331.93	216.26	331.76	216.25	331.76	216.25	331.76	216.25	
335.39	217.47	335.60	217.45	335.42	217.43	335.42	217.43	335.42	217.43	
338.95	218.87	339.22	218.78	338.97	218.83	338.97	218.83	338.97	218.83	
342.09	221.10	342.61	220.63	342.11	221.04	342.11	221.04	342.11	221.04	
345.24	223.33	345.99	222.48	345.26	223.25	345.26	223.25	345.26	223.25	
348.24	225.73	349.15	224.62	348.25	225.64	348.25	225.64	348.25	225.64	
350.87	228.54	351.77	227.46	350.86	228.47	350.86	228.47	350.86	228.47	
353.50	231.36	354.39	230.30	353.47	231.29	353.47	231.29	353.47	231.29	
355.86	234.38	356.85	233.27	355.93	234.23	355.93	234.23	355.93	234.23	
357.77	237.72	359.05	236.43	358.16	237.37	358.16	237.37	358.16	237.37	
359.69	241.07	361.26	239.60	360.38	240.51	360.38	240.51	360.38	240.51	
361.48	244.48	363.21	242.92	362.33	243.80	362.33	243.80	362.33	243.80	
363.14	247.96	364.86	246.41	363.99	247.27	363.99	247.27	363.99	247.27	
364.81	251.44	366.50	249.90	365.65	250.74	365.65	250.74	365.65	250.74	
366.45	254.92	368.15	253.40	367.29	254.22	367.29	254.22	367.29	254.22	
368.08	258.42	369.79	256.89	368.92	257.70	368.92	257.70	368.92	257.70	
369.71	261.91	371.42	260.39	370.54	261.18	370.54	261.18	370.54	261.18	
371.42	265.36	373.16	263.84	372.26	264.62	372.26	264.62	372.26	264.62	
373.17	268.80	374.94	267.26	374.03	268.03	374.03	268.03	374.03	268.03	
374.91	272.24	376.73	270.68	375.80	271.45	375.80	271.45	375.80	271.45	
377.06	275.43	378.66	274.03	377.96	274.62	377.96	274.62	377.96	274.62	
379.34	278.53	380.64	277.34	380.25	277.70	380.25	277.70	380.25	277.70	
381.62	281.64	382.62	280.65	382.55	280.79	382.55	280.79	382.55	280.79	
384.15	284.55	384.81	283.83	384.79	283.92	384.79	283.92	384.79	283.92	
386.72	287.42	387.04	286.98	387.01	287.05	387.01	287.05	387.01	287.05	
389.30	290.29	389.27	290.13	389.23	290.19	389.23	290.19	389.23	290.19	
391.87	293.16	391.49	293.29	391.45	293.33	391.45	293.33	391.45	293.33	
394.45	296.02	393.71	296.45	393.66	296.48	393.66	296.48	393.66	296.48	
397.03	298.89	395.94	299.61	395.87	299.63	395.87	299.63	395.87	299.63	
