266.89	237.71	266.98	237.72	266.98	237.71	266.99	237.68	266.98	237.57	
270.31	239.17	270.39	239.18	270.39	239.17	270.42	239.14	270.40	239.04	
273.36	241.30	273.44	241.31	273.44	241.30	273.69	240.93	273.66	240.81	
276.40	243.42	276.49	243.43	276.49	243.42	276.97	242.71	276.93	242.59	
279.45	245.54	279.54	245.56	279.54	245.55	280.24	244.49	280.19	244.37	
282.39	247.80	282.49	247.82	282.49	247.81	283.20	246.75	283.15	246.62	
285.34	250.06	285.44	250.08	285.43	250.07	286.17	249.01	286.10	248.87	
288.29	252.32	288.39	252.34	288.38	252.33	289.13	251.27	289.06	251.13	
291.19	254.64	291.29	254.66	291.29	254.65	292.04	253.60	291.96	253.45	
294.09	256.96	294.19	256.98	294.19	256.96	294.95	255.93	294.86	255.78	
297.00	259.27	297.10	259.30	297.09	259.28	297.85	258.26	297.76	258.11	
300.06	261.38	300.16	261.40	300.16	261.39	300.92	260.38	300.82	260.21	
303.12	263.48	303.23	263.50	303.22	263.49	303.99	262.49	303.88	262.32	
306.18	265.58	306.29	265.61	306.28	265.59	307.06	264.60	306.95	264.43	
309.14	267.82	309.25	267.85	309.25	267.83	310.04	266.84	309.92	266.66	
312.11	270.06	312.22	270.09	312.21	270.07	313.03	269.07	312.89	268.89	
315.07	272.29	315.18	272.33	315.18	272.31	316.01	271.31	315.87	271.12	
317.94	274.65	318.05	274.69	318.04	274.67	318.90	273.65	318.76	273.46	
320.81	277.01	320.92	277.05	320.91	277.03	321.80	276.00	321.64	275.80	
323.67	279.37	323.79	279.41	323.78	279.39	324.69	278.35	324.53	278.14	
325.97	282.29	326.39	282.07	326.38	282.05	326.96	281.30	326.79	281.09	
328.27	285.21	328.99	284.72	328.98	284.70	329.23	284.26	329.06	284.04	
330.57	288.12	331.59	287.38	331.58	287.36	331.50	287.22	331.32	286.99	
332.43	291.34	333.43	290.61	333.42	290.59	333.34	290.46	333.16	290.22	
334.29	294.55	335.27	293.84	335.25	293.81	335.19	293.69	335.00	293.45	
336.14	297.77	337.11	297.07	337.09	297.04	337.03	296.93	336.84	296.68	
337.80	301.09	338.76	300.39	338.75	300.37	338.69	300.27	338.49	300.01	
339.46	304.41	340.41	303.72	340.40	303.70	340.35	303.61	340.15	303.34	
341.12	307.74	342.07	307.05	342.05	307.03	342.00	306.95	341.80	306.67	
342.69	311.10	343.63	310.42	343.62	310.39	343.58	310.33	343.37	310.04	
344.26	314.47	345.20	313.79	345.19	313.76	345.15	313.70	344.94	313.41	
345.83	317.83	346.77	317.16	346.75	317.13	346.72	317.08	346.50	316.78	
